Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/template/config/_config.yml	31	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Prozessanalyse_05_Laborbef_Praxis_mit_Eigenlabor_Labor_version_1.jpg	830524	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
/input/images/Prozessanalyse_71_Laborbef_Patient_beauftragt_Labor_version_1.jpg	769338	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
/input/images/Prozessanalyse_72_Laborbef_Patient_beauftragt_Labor_version_1.jpg	808778	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
/input/images/Prozessanalyse_04_Laborbef_Laborgemeinschaft_Labor_version_1.jpg	903580	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
/input/images/infomodell_js_treeview_labbefund.json	1327668	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
/input/images/Moegliche_Primaersysteminteraktionen_mit_der_ePA_Titelbild_ePA-Interaktionen_version_1.png	315096	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/Feedback_Kommentierungsvorlage_MIO-Laborbefund_100-update.xlsx	31969	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/UX-_UI-Ueberblick_Frame_1553_version_1.png	344272	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
/input/images/Prozessanalyse_02_Laborbef_KH_ext_Labor_version_1.jpg	1020456	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
/input/images/Prozessanalyse_08_Laborbef_Speziallabor_Labor_version_1.jpg	746930	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
/input/images/Prozessanalyse_01_Laborbef_Praxis_Labor_version_1.jpg	961851	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
/input/images/UX-_UI-Ueberblick_Frame_1554_1_version_1.png	304305	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/Einzelbefunddarstellung_in_der_Primaersystemansicht_Titelbild_Laborbefund_Anzeige_version_1.png	262105	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/Kumulativdarstellung_in_der_Primaersystemansicht_Titelbild_Kumulativbefund_version_1.png	299451	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
/input/images/Grundstruktur_Informationsmodell.png	113626	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Prozessanalyse_06_Laborbef_POCT_Labor_version_1.jpg	722703	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
/input/images/Grundlagen_zur_Terminologienutzung_Kern-Liste_Zwischenveroeffentlichung_2026-06.xlsx	30788	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Prozessanalyse_03_Laborbef_KH_Labor_version_1.jpg	932955	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
/input/images/infomodell-treeview.js	2518	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Grundstruktur_Informationsmodell.svg	396971	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	70358	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
