URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://fhir.de/ValueSet/dkgev/Fachabteilungsschluessel,1.5.4,active,,FachabteilungsschluesselVS,Fachabteilungsschlüssel ValueSet,"Fachabteilungen gemäß Anhang 1 der BPflV in der am 31.12.2003 geltenden Fassung","StructureDefinition/KBV-PR-MIO-LAB-Organization","de.basisprofil.r4"
http://fhir.de/ValueSet/dkgev/Fachabteilungsschluessel-erweitert,1.5.4,active,,ValueSetFachabteilungsschluesselErweitert,FachabteilungsschluesselErweitert ValueSet,"Fachabteilungen gemäß Anhang 1 der BPflV in der am 31.12.2003 geltenden Fassung inkl. Spezialisierungen","StructureDefinition/KBV-PR-MIO-LAB-Organization","de.basisprofil.r4"
http://fhir.de/ValueSet/gender-other-de,1.5.4,active,,GenderOtherDEVS,GenderOtherDE ValueSet,"Codes zur Erfassung des amtlichen Geschlechts auf Basis der Spezifikationen ""XPersonenstand - Elektronische Datenübermittlung im Personenstandswesen"" und ""Kassenärztliche Vereinigung-Datentransfer"" der KB","StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Practitioner,StructureDefinition/KBV-PR-MIO-LAB-RelatedPerson","de.basisprofil.r4"
http://fhir.de/ValueSet/icd-10-gm-mehrfachcodierungs-kennzeichen,1.5.4,active,,MehrfachkodierungsKennzeichenVS,Mehrfachkodierungs-Kennzeichen ICD10GM ValueSet,"Zusatzkennzeichen für postkoordinierte ICD-10-gm-Codes","StructureDefinition/KBV-PR-MIO-LAB-Condition-Diagnosis","de.basisprofil.r4"
http://fhir.de/ValueSet/identifier-type-de-basis,1.5.4,active,,IdentifierTypeDeBasisVS,Identifier Type DeBasis ValueSet,"ValueSet zur Codierung des Identifier-Typs","StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Organization,StructureDefinition/KBV-PR-MIO-LAB-Practitioner","THO (V2),de.basisprofil.r4"
http://fhir.de/ValueSet/iso/bundeslaender,1.5.4,active,,ValueSetISO31662DE,ISO-3166-2:de-Laendercodes,"Enthaelt die ISO-3166-2:DE Codes für die deutschen Bundeslaender.","StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Organization,StructureDefinition/KBV-PR-MIO-LAB-Practitioner,StructureDefinition/KBV-PR-MIO-LAB-RelatedPerson","de.basisprofil.r4"
http://hl7.eu/fhir/laboratory/ValueSet/lab-specimenAdditive-eu-lab,2.0.0,active,,LabSpecimenAdditiveEu,Specimen Additive,"List of the specimen additives. Additives are commonly added to the vacutainer tubes to preserve the specimen for laboratory analysis","StructureDefinition/KBV-PR-MIO-LAB-Substance","SCT"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Organization,StructureDefinition/KBV-PR-MIO-LAB-Practitioner,StructureDefinition/KBV-PR-MIO-LAB-RelatedPerson","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Organization,StructureDefinition/KBV-PR-MIO-LAB-Practitioner,StructureDefinition/KBV-PR-MIO-LAB-RelatedPerson","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Practitioner,StructureDefinition/KBV-PR-MIO-LAB-RelatedPerson","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/KBV-PR-MIO-LAB-Observation-Image-Attachment,StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study-Group,StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study,StructureDefinition/KBV-PR-MIO-LAB-BodyStructure,StructureDefinition/KBV-PR-MIO-LAB-ServiceRequest,StructureDefinition/KBV-PR-MIO-LAB-Specimen,StructureDefinition/KBV-PR-MIO-LAB-Condition-Diagnosis","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.142",SNOMEDCTMorphologicAbnormalities,SNOMED CT Morphologic Abnormalities,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/KBV-PR-MIO-LAB-BodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-relative-location,4.0.1,draft,"2.16.840.1.113883.4.642.3.140",BodystructureLocationQualifier,Bodystructure Location Qualifier,"SNOMED-CT concepts modifying the anatomic location","StructureDefinition/KBV-PR-MIO-LAB-BodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/KBV-PR-MIO-LAB-Bundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/c80-doc-typecodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.47",DocumentTypeValueSet,Document Type Value Set,"This is the code specifying the precise type of document (e.g. Pulmonary History and  Physical, Discharge Summary, Ultrasound Report, etc.). The Document Type value set includes all LOINC  values listed in HITSP C80 Table 2-144 Document Class Value Set Definition above used for Document Class,  and all LOINC values whose SCALE is DOC in the LOINC database.","StructureDefinition/KBV-PR-MIO-LAB-DocumentReference","LOINC"
http://hl7.org/fhir/ValueSet/c80-facilitycodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.67",FacilityTypeCodeValueSet,Facility Type Code Value Set,"This is the code representing the type of organizational setting where the clinical encounter, service, interaction, or treatment occurred. The value set used for Healthcare Facility Type has been defined by HITSP to be the value set reproduced from HITSP C80 Table 2-147.","StructureDefinition/KBV-PR-MIO-LAB-DocumentReference","SCT"
http://hl7.org/fhir/ValueSet/c80-practice-codes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who interacted with, treated, or provided a service to/for the patient. The value set used for clinical specialty has been limited by HITSP to the value set reproduced from HITSP C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/KBV-PR-MIO-LAB-PractitionerRole,StructureDefinition/KBV-PR-MIO-LAB-DocumentReference","SCT"
http://hl7.org/fhir/ValueSet/clinical-findings,4.0.1,draft,"2.16.840.1.113883.4.642.3.232",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/KBV-PR-MIO-LAB-DiagnosticReport","SCT"
http://hl7.org/fhir/ValueSet/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/KBV-PR-MIO-LAB-DiagnosticReport,StructureDefinition/KBV-PR-MIO-LAB-Patient,StructureDefinition/KBV-PR-MIO-LAB-Composition,StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study-Group,StructureDefinition/KBV-PR-MIO-LAB-Device-Specimen-Container,StructureDefinition/KBV-PR-MIO-LAB-RelatedPerson,StructureDefinition/KBV-PR-MIO-LAB-PractitionerRole,StructureDefinition/KBV-PR-MIO-LAB-DocumentReference,StructureDefinition/KBV-PR-MIO-LAB-DeviceDefinition-Specimen-Subject,StructureDefinition/KBV-PR-MIO-LAB-Condition-Diagnosis,StructureDefinition/KBV-PR-MIO-LAB-Substance,StructureDefinition/KBV-PR-MIO-LAB-Device-Laboratory-Analyzer,StructureDefinition/KBV-PR-MIO-LAB-DeviceDefinition-Specimen-Container,StructureDefinition/KBV-PR-MIO-LAB-Observation-Image-Attachment,StructureDefinition/KBV-PR-MIO-LAB-Bundle,StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study,StructureDefinition/KBV-PR-MIO-LAB-Organization,StructureDefinition/KBV-PR-MIO-LAB-BodyStructure,StructureDefinition/KBV-PR-MIO-LAB-DeviceDefinition-Laboratory-Analyzer,StructureDefinition/KBV-PR-MIO-LAB-ServiceRequest,StructureDefinition/KBV-PR-MIO-LAB-Device-Specimen-Subject,StructureDefinition/KBV-PR-MIO-LAB-Practitioner,StructureDefinition/KBV-PR-MIO-LAB-Provenance,StructureDefinition/KBV-PR-MIO-LAB-Specimen","THO"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.238",CompositionAttestationMode,CompositionAttestationMode,"The way in which a person authenticated a composition.","StructureDefinition/KBV-PR-MIO-LAB-Composition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/KBV-PR-MIO-LAB-Composition,StructureDefinition/KBV-PR-MIO-LAB-DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/condition-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.162",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/KBV-PR-MIO-LAB-Condition-Diagnosis","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/KBV-PR-MIO-LAB-Condition-Diagnosis","THO"
